0,1713,0
0,96,0
0,3062,0
0,3297,4
0,2267,4
0,2860,4
0,2869,0
0,711,0
0,1672,9
0,3101,21
0,951,2
0,3327,9
0,149,0
0,1623,2
0,1615,2
0,662,3
0,3095,0
0,2054,9
0,789,21
0,2641,0
0,861,2
0,2834,0
0,3079,9
0,2701,3
0,1844,9
0,400,0
0,2722,2
0,1427,3
0,2169,3
0,740,9
0,2882,0
0,3323,0
0,2018,2
1,423,3
0,925,9
0,115,9
0,380,21
0,1552,21
0,468,2
0,2783,2
0,68,2
0,2455,0
0,1986,9
0,1625,9
2,656,0
0,84,4
0,92,4
0,766,0
0,2950,2
0,2282,2
0,2337,2
0,1157,4
0,2364,4
2,237,4
0,2914,0
0,3296,0
0,1442,0
0,717,0
0,1628,0
0,1419,4
0,189,4
0,297,4
0,3060,2
0,587,2
0,2957,2
0,2935,0
0,976,3
0,298,3
0,991,0
0,1777,9
0,694,21
2,680,2
0,616,0
0,376,2
0,551,0
0,771,0
0,2425,27
0,1266,0
0,705,2
0,2061,2
0,2601,0
0,2526,4
0,419,2
0,2005,9
0,517,9
2,667,2
0,3125,0
0,996,3
0,2034,3
0,2626,9
0,1531,2
0,1996,0
0,2602,2
0,3284,4
0,385,4
0,1121,9
0,786,9
0,2481,0
0,486,0
0,1311,2
0,230,9
2,133,21
0,1443,15
0,1154,15
0,1995,13
0,2708,13
0,1095,15
0,2003,15
0,2339,12
0,2883,15
0,1164,15
0,3256,15
0,1696,5
0,2636,7
0,2060,15
0,2412,28
0,3207,15
0,1825,15
0,762,15
0,1766,15
0,2925,15
0,905,13
0,262,5
0,2479,13
0,3067,13
0,1198,5
0,2921,5
0,666,5
0,2699,12
0,795,15
0,1297,15
0,1273,15
0,1473,15
0,1569,15
0,1061,15
0,1621,15
0,1737,13
0,3343,7
0,2973,28
0,1858,15
0,1321,28
0,679,7
0,1868,28
0,3322,7
0,2762,7
0,1492,12
0,1754,12
0,3056,0
0,282,0
0,1481,0
0,2992,12
0,571,7
0,1574,15
0,986,7
0,1520,15
0,2245,15
0,3149,13
0,1778,13
0,2920,15
0,2696,15
0,1993,5
0,2881,15
0,3371,5
0,3094,15
0,378,5
0,2590,12
0,927,12
0,3105,12
0,1602,7
0,2224,12
0,3264,13
0,1668,7
0,1679,12
0,1418,7
0,2081,12
0,1428,3
0,1604,15
0,291,3
0,2257,15
0,1789,15
0,3112,3
0,1113,10
0,2126,15
0,433,3
0,949,3
0,3066,2
0,1664,0
0,311,0
0,2284,0
0,2232,21
0,1899,9
0,3099,0
0,897,0
0,2148,0
0,910,21
0,1313,21
0,1435,3
0,606,3
0,532,31
0,2522,31
0,2801,3
0,1350,3
0,3068,4
0,1528,4
0,2050,15
0,1344,0
0,3087,0
0,2752,0
0,3018,0
0,2048,0
0,374,17
0,1840,26
0,2149,9
0,1206,9
0,42,4
0,2918,4
0,1889,4
0,2786,0
0,1588,2
0,1635,15
0,700,5
0,2549,5
0,25,7
0,846,7
0,802,2
0,1962,4
0,767,3
0,1836,4
0,303,4
0,1881,2
0,2731,0
0,2001,0
0,2509,9
0,2610,9
0,2361,9
0,2300,4
0,257,0
0,2392,2
0,1945,2
0,1161,9
0,1112,2
0,837,2
0,2335,0
0,1978,21
0,3291,9
0,954,16
0,2929,2
0,3180,9
0,2137,0
0,1653,9
0,110,2
0,372,0
0,1392,9
0,3039,9
0,266,16
0,1120,16
0,1267,4
0,788,21
0,781,16
0,2444,2
0,1308,4
0,1388,0
0,3372,2
0,1455,0
0,812,0
0,1456,4
0,1371,16
0,3096,4
0,1937,21
0,271,21
0,891,2
0,1786,9
0,1184,9
0,1051,0
0,3233,21
0,1808,0
0,822,2
0,34,0
0,1780,2
0,2847,0
0,1117,3
0,476,3
0,1620,9
0,302,2
0,112,9
1,196,0
0,865,2
2,332,3
0,1782,9
0,15,3
0,2931,21
0,2575,21
2,686,2
0,777,2
0,326,9
0,2220,0
0,2468,2
0,785,0
0,1516,2
0,3074,0
0,1304,0
0,1507,9
0,1940,9
0,1877,9
0,570,2
0,3077,2
0,815,2
1,549,4
0,3237,0
0,2913,2
0,2303,0
0,2672,9
0,252,9
0,322,21
1,231,21
1,599,21
0,2021,3
2,209,2
0,2735,3
0,49,0
0,1090,0
0,2389,2
0,1217,2
0,114,2
0,144,0
0,1613,3
0,160,3
0,2982,3
0,2772,21
0,2316,21
2,117,21
0,1222,2
0,864,2
2,134,4
0,2499,0
0,1645,0
0,2413,4
0,1153,9
0,1133,9
0,2565,2
0,1447,2
2,167,2
0,2360,4
0,1532,4
0,737,0
0,1185,0
0,3328,29
0,1163,2
0,2415,4
0,782,2
0,828,3
1,394,3
0,2059,0
0,2842,2
0,1973,2
0,1144,0
0,2829,0
1,431,3
0,614,9
0,381,3
0,512,9
0,3020,27
0,668,5
0,1998,5
0,2634,5
0,2813,12
0,1811,2
0,733,0
0,1735,0
0,2125,9
2,197,3
2,34,3
0,104,21
0,3357,21
0,3364,12
0,2159,12
0,3285,12
0,1287,7
0,3170,28
0,301,7
0,1374,7
0,3050,7
0,1312,28
0,1387,7
0,2040,15
0,703,15
0,1242,7
0,481,7
0,2939,15
0,305,13
0,2263,15
0,26,15
0,442,15
0,1006,15
0,2900,15
0,633,13
0,730,7
0,2166,15
0,2706,15
0,1871,7
0,1830,7
0,2848,15
0,466,7
0,1291,7
0,1151,15
0,1659,15
0,2715,12
0,1372,15
0,1527,12
0,2798,8
0,979,15
0,726,15
0,2753,15
0,1379,8
0,1773,8
0,1665,15
0,1149,15
0,1323,8
0,2617,12
0,308,12
0,1009,12
0,2824,5
0,139,12
0,1189,5
0,1675,12
0,1851,5
0,225,12
0,806,12
0,906,5
0,1555,5
0,2661,7
0,1411,7
0,734,5
0,383,12
0,883,7
0,893,12
0,3092,2
0,2905,2
0,2942,31
0,841,31
0,867,3
0,3383,3
0,3093,27
0,268,2
0,37,2
0,2591,0
0,3155,21
0,2330,21
0,1356,4
0,3313,16
0,1364,2
0,990,31
0,3120,2
0,2663,16
0,956,0
0,1807,21
0,3287,4
0,2229,21
0,185,4
0,1707,0
0,2296,0
0,2741,9
0,1757,16
0,3103,2
0,2550,2
0,1260,3
0,3203,0
0,3346,2
0,101,9
0,529,9
0,583,15
0,2385,31
0,315,15
0,1624,15
0,159,3
0,1662,31
0,3113,27
0,3143,3
0,3081,0
0,306,13
0,2422,13
0,2557,28
0,2145,28
0,677,13
0,2014,13
0,816,13
0,1035,13
0,675,13
0,1875,28
0,3384,13
0,959,13
0,2734,13
0,1253,13
0,2466,13
0,943,13
0,1843,13
0,65,13
0,7,13
0,857,13
0,2492,13
0,610,25
0,778,25
0,708,25
0,1969,25
0,284,25
0,2130,25
0,3003,13
0,2142,13
0,2611,13
0,2291,13
0,1984,13
0,2658,13
0,135,13
0,1457,13
0,1201,28
0,2729,28
0,2540,13
0,1278,13
0,227,13
0,403,28
0,2483,13
0,1306,13
0,1199,13
0,2981,28
0,278,28
0,776,13
0,2334,13
0,1738,13
0,2730,13
0,817,13
0,12,25
0,281,13
0,3078,2
0,759,2
0,3363,0
0,1893,9
0,1618,0
0,473,3
0,2713,9
0,2411,3
0,680,9
0,1246,21
0,1479,23
0,695,11
0,665,23
0,388,13
0,2915,23
0,1132,11
0,3211,13
0,3210,13
0,1761,13
0,3098,13
0,347,13
0,344,13
0,3160,13
0,2213,13
0,2174,13
0,1568,13
0,2161,13
0,3315,13
0,2508,13
0,2065,13
0,2650,13
0,757,13
0,1496,28
0,1591,28
0,1512,15
0,2182,15
0,493,15
0,627,13
0,1694,28
0,327,25
0,511,28
0,2633,28
0,772,13
0,2045,13
0,363,13
0,1774,15
0,285,15
0,2134,15
0,892,12
0,590,23
0,430,11
0,1992,23
0,1317,13
0,1944,13
0,243,15
0,612,23
0,2832,13
0,3374,23
0,1585,23
0,3389,15
0,3308,3
0,2310,7
0,3179,13
0,16,13
0,2717,7
0,3340,3
0,2943,3
2,454,2
2,518,0
0,1429,9
0,1202,3
0,1513,2
0,2726,9
1,358,21
0,541,3
0,1390,21
